transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
9033,31,2088,2017-12-21,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,38199.77654900773
2524,0,2089,2017-02-28,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,38199.77654900773
16269,0,2089,2017-08-05,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,38199.77654900773
7030,6,2090,2017-07-18,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38199.77654900773
3971,69,2090,2017-07-20,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38199.77654900773
342,24,2091,2017-03-14,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,38199.77654900773
14847,73,2091,2017-05-13,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38199.77654900773
13961,20,2091,2017-06-02,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,38199.77654900773
19661,80,2092,2017-02-02,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38199.77654900773
14351,34,2092,2017-03-23,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38199.77654900773
1147,34,2092,2017-03-28,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38199.77654900773
12618,28,2092,2017-11-11,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38199.77654900773
11096,5,2092,2017-12-14,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38199.77654900773
12125,56,2093,2017-01-15,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,38199.77654900773
8793,25,2093,2017-02-20,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,38199.77654900773
2450,72,2093,2017-03-24,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,38199.77654900773
3278,92,2093,2017-04-22,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,38199.77654900773
17429,88,2093,2017-09-23,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,38199.77654900773
14033,0,2093,2017-10-31,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38199.77654900773
1637,35,2094,2017-06-01,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,38199.77654900773
8105,91,2094,2017-08-17,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,38199.77654900773
17864,33,2094,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38199.77654900773
15652,98,2094,2017-11-07,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38199.77654900773
3729,14,2094,2017-11-26,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,38199.77654900773
8491,91,2095,2017-02-20,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,38199.77654900773
11923,41,2095,2017-02-21,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,38199.77654900773
12525,10,2095,2017-02-25,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38199.77654900773
14256,81,2095,2017-02-28,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38199.77654900773
6082,99,2095,2017-03-21,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,38199.77654900773
11874,1,2095,2017-04-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38199.77654900773
9291,100,2095,2017-05-24,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,38199.77654900773
11449,19,2095,2017-08-10,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,38199.77654900773
10661,37,2095,2017-09-16,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,38199.77654900773
683,73,2095,2017-12-10,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38199.77654900773
15491,38,2096,2017-02-05,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
7211,82,2096,2017-04-05,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,38199.77654900773
19802,54,2096,2017-05-11,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,38199.77654900773
2702,67,2096,2017-08-15,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,38199.77654900773
3361,99,2096,2017-08-20,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38199.77654900773
17604,80,2097,2017-01-23,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38199.77654900773
946,78,2097,2017-04-15,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38199.77654900773
7453,15,2097,2017-04-26,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38199.77654900773
8239,12,2097,2017-05-05,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38199.77654900773
8872,10,2097,2017-05-22,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38199.77654900773
8808,12,2097,2017-11-22,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38199.77654900773
17088,0,2098,2017-02-28,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38199.77654900773
14656,0,2098,2017-03-30,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,38199.77654900773
18525,91,2098,2017-10-16,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38199.77654900773
2729,59,2098,2017-10-23,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38199.77654900773
8495,53,2098,2017-11-15,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,38199.77654900773
4121,17,2098,2017-12-22,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,38199.77654900773
6670,46,2099,2017-02-05,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,38199.77654900773
8818,33,2099,2017-02-14,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38199.77654900773
1172,0,2099,2017-03-25,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38199.77654900773
4635,49,2099,2017-05-12,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,38199.77654900773
18169,10,2099,2017-05-14,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38199.77654900773
16882,25,2099,2017-10-10,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,38199.77654900773
14823,0,2099,2017-10-28,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,38199.77654900773
3425,31,2100,2017-02-27,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,38199.77654900773
15854,58,2100,2017-06-16,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,38199.77654900773
1951,53,2100,2017-07-01,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,38199.77654900773
3393,48,2100,2017-09-26,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,38199.77654900773
1037,81,2100,2017-12-12,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38199.77654900773
712,82,2101,2017-01-18,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38199.77654900773
10958,21,2101,2017-04-25,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,38199.77654900773
12100,42,2101,2017-05-08,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38199.77654900773
3373,74,2101,2017-06-13,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38199.77654900773
18466,1,2101,2017-06-18,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38199.77654900773
19687,65,2101,2017-08-10,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,38199.77654900773
879,3,2101,2017-11-09,1.0,Cancelled,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
17390,85,2101,2017-11-16,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38199.77654900773
11979,55,2101,2017-11-21,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,38199.77654900773
16178,28,2101,2017-12-10,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
9905,41,2102,2017-02-16,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,38199.77654900773
7078,25,2102,2017-03-05,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,38199.77654900773
15633,73,2102,2017-04-13,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38199.77654900773
7334,64,2102,2017-09-23,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38199.77654900773
11198,99,2102,2017-11-15,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,38199.77654900773
3213,50,2102,2017-12-02,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,38199.77654900773
16806,29,2102,2017-12-13,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,38199.77654900773
14270,74,2103,2017-01-10,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38199.77654900773
16110,98,2103,2017-02-03,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38199.77654900773
16556,33,2103,2017-05-16,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38199.77654900773
1269,80,2103,2017-06-07,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38199.77654900773
11713,55,2103,2017-06-21,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,38199.77654900773
13392,46,2103,2017-07-28,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,38199.77654900773
7946,99,2103,2017-08-20,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,38199.77654900773
15246,3,2103,2017-09-14,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
2397,31,2103,2017-11-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,38199.77654900773
18596,58,2103,2017-12-16,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,38199.77654900773
18860,15,2104,2017-01-11,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38199.77654900773
6391,71,2104,2017-03-12,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,38199.77654900773
17436,97,2104,2017-03-17,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,38199.77654900773
7266,90,2104,2017-04-02,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38199.77654900773
2552,91,2104,2017-05-15,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,38199.77654900773
4716,24,2104,2017-06-10,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,38199.77654900773
14065,42,2104,2017-09-17,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38199.77654900773
14344,72,2104,2017-10-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38199.77654900773
2368,36,2105,2017-03-03,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,38199.77654900773
9456,35,2105,2017-04-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38199.77654900773
3464,77,2105,2017-07-19,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38199.77654900773
4189,91,2105,2017-10-03,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38199.77654900773
16630,38,2105,2017-12-07,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
12319,88,2106,2017-01-26,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,38199.77654900773
6346,89,2106,2017-11-12,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38199.77654900773
2027,9,2106,2017-12-25,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
13207,38,2106,2017-12-27,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
2211,9,2107,2017-08-10,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38199.77654900773
1709,88,2107,2017-10-27,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38199.77654900773
4707,84,2108,2017-01-23,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38199.77654900773
12329,3,2108,2017-02-24,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
19731,30,2108,2017-12-18,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,38199.77654900773
6304,0,2109,2017-01-31,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,38199.77654900773
15303,0,2109,2017-02-17,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,38199.77654900773
18553,0,2109,2017-02-21,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38199.77654900773
2551,90,2109,2017-04-01,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,38199.77654900773
394,58,2109,2017-06-29,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,38199.77654900773
14557,10,2109,2017-07-26,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38199.77654900773
2573,27,2109,2017-08-31,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,38199.77654900773
5952,87,2109,2017-12-28,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38199.77654900773
3452,41,2110,2017-01-07,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38199.77654900773
2508,70,2110,2017-04-06,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,38199.77654900773
18732,5,2110,2017-04-13,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38199.77654900773
10557,0,2110,2017-06-28,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38199.77654900773
13218,67,2110,2017-08-21,1.0,Cancelled,Solex,Standard,medium,large,1071.23,380.74,38199.77654900773
11464,5,2110,2017-08-27,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38199.77654900773
7867,99,2110,2017-12-04,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38199.77654900773
18096,33,2111,2017-02-10,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38199.77654900773
13625,30,2111,2017-02-11,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,38199.77654900773
14720,59,2111,2017-04-09,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,38199.77654900773
5597,26,2111,2017-07-17,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,38199.77654900773
13283,43,2111,2017-09-13,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,38199.77654900773
11534,53,2111,2017-09-19,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,38199.77654900773
9938,94,2111,2017-10-20,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38199.77654900773
19167,88,2111,2017-10-31,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38199.77654900773
3739,28,2111,2017-12-24,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
2485,38,2112,2017-03-09,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,38199.77654900773
7871,17,2112,2017-09-22,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,38199.77654900773
17104,89,2112,2017-11-08,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,38199.77654900773
7934,26,2112,2017-12-28,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,38199.77654900773
8392,36,2113,2017-03-25,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,38199.77654900773
15549,36,2113,2017-04-05,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,38199.77654900773
12990,43,2113,2017-06-29,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,38199.77654900773
12727,73,2113,2017-11-27,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38199.77654900773
7605,36,2114,2017-03-09,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,38199.77654900773
4416,64,2114,2017-04-02,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38199.77654900773
1521,0,2114,2017-07-08,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38199.77654900773
2109,41,2114,2017-07-11,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38199.77654900773
16238,34,2114,2017-09-20,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38199.77654900773
3321,41,2114,2017-12-16,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38199.77654900773
17451,48,2115,2017-08-14,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,38199.77654900773
19740,45,2115,2017-11-13,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,38199.77654900773
18821,89,2116,2017-02-02,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,38199.77654900773
3820,27,2116,2017-07-08,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,38199.77654900773
14456,3,2116,2017-07-19,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
1853,75,2116,2017-09-16,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38199.77654900773
11929,64,2117,2017-01-20,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38199.77654900773
2064,54,2117,2017-02-28,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,38199.77654900773
8431,45,2117,2017-05-06,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,38199.77654900773
6162,90,2117,2017-06-09,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38199.77654900773
8361,98,2117,2017-12-06,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38199.77654900773
10500,32,2118,2017-02-11,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,38199.77654900773
4510,81,2118,2017-05-02,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,38199.77654900773
18702,0,2118,2017-05-08,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38199.77654900773
12029,33,2118,2017-08-07,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38199.77654900773
957,12,2118,2017-08-14,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38199.77654900773
594,2,2118,2017-08-17,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38199.77654900773
7987,52,2119,2017-01-09,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,38199.77654900773
14317,59,2119,2017-01-10,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,38199.77654900773
7572,71,2119,2017-05-23,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,38199.77654900773
7120,54,2119,2017-10-24,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,38199.77654900773
11498,40,2120,2017-01-23,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38199.77654900773
19585,68,2120,2017-01-25,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38199.77654900773
16419,18,2120,2017-02-15,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,38199.77654900773
15612,4,2120,2017-03-16,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38199.77654900773
7332,8,2120,2017-04-10,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38199.77654900773
13980,92,2120,2017-04-29,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38199.77654900773
4498,55,2120,2017-11-12,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,38199.77654900773
11179,28,2120,2017-12-28,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
2088,2,2121,2017-01-09,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,38199.77654900773
6269,0,2121,2017-01-10,0.0,Approved,Solex,Touring,,medium,1502.93,,38199.77654900773
14188,75,2121,2017-02-10,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38199.77654900773
4329,69,2121,2017-02-22,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38199.77654900773
16741,8,2121,2017-04-09,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38199.77654900773
13962,81,2121,2017-05-01,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38199.77654900773
17753,76,2121,2017-05-04,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38199.77654900773
10891,85,2121,2017-05-07,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38199.77654900773
12860,83,2121,2017-07-23,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38199.77654900773
2869,94,2121,2017-10-02,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38199.77654900773
19206,0,2122,2017-01-04,1.0,Approved,Giant Bicycles,Standard,,large,1615.62,,38199.77654900773
7086,18,2122,2017-10-22,1.0,Cancelled,Norco Bicycles,Standard,high,medium,1148.64,689.18,38199.77654900773
9134,0,2122,2017-12-07,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38199.77654900773
13049,72,2122,2017-12-22,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,38199.77654900773
15501,86,2123,2017-01-18,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38199.77654900773
5711,42,2123,2017-04-25,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38199.77654900773
13792,41,2123,2017-05-13,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,38199.77654900773
9995,4,2123,2017-05-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38199.77654900773
199,33,2123,2017-06-08,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38199.77654900773
19683,54,2123,2017-06-18,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,38199.77654900773
15689,36,2124,2017-03-11,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,38199.77654900773
5646,35,2124,2017-03-19,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38199.77654900773
13347,0,2124,2017-04-30,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,38199.77654900773
16856,99,2124,2017-05-16,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38199.77654900773
17874,30,2124,2017-07-21,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,38199.77654900773
5337,46,2124,2017-11-03,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,38199.77654900773
13856,86,2125,2017-01-28,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,38199.77654900773
19217,7,2125,2017-05-03,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38199.77654900773
9921,34,2125,2017-07-17,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38199.77654900773
12209,91,2125,2017-07-29,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38199.77654900773
10863,0,2125,2017-11-13,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,38199.77654900773
4041,0,2125,2017-12-17,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,38199.77654900773
13732,84,2126,2017-02-02,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38199.77654900773
10791,34,2126,2017-02-14,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,38199.77654900773
5095,81,2126,2017-03-22,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38199.77654900773
439,33,2126,2017-12-05,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38199.77654900773
5023,66,2127,2017-02-21,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38199.77654900773
19095,92,2127,2017-07-22,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38199.77654900773
10543,63,2127,2017-09-23,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,38199.77654900773
5355,6,2127,2017-11-14,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38199.77654900773
9048,47,2127,2017-11-28,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38199.77654900773
9568,83,2128,2017-01-21,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38199.77654900773
10439,8,2128,2017-12-17,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38199.77654900773
7391,0,2129,2017-05-08,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,38199.77654900773
9553,85,2129,2017-08-03,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38199.77654900773
13525,29,2130,2017-04-22,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,38199.77654900773
3229,2,2130,2017-05-03,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38199.77654900773
4330,98,2130,2017-07-13,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,38199.77654900773
6714,99,2130,2017-07-31,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38199.77654900773
7996,0,2130,2017-09-09,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,38199.77654900773
9795,23,2130,2017-10-01,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38199.77654900773
18833,9,2130,2017-12-19,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,38199.77654900773
15638,79,2130,2017-12-29,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38199.77654900773
7464,41,2131,2017-01-04,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,38199.77654900773
14058,52,2131,2017-01-19,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,38199.77654900773
9766,47,2131,2017-02-14,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38199.77654900773
8087,20,2131,2017-04-09,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,38199.77654900773
15218,66,2131,2017-08-26,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38199.77654900773
2930,92,2131,2017-09-20,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38199.77654900773
8470,5,2132,2017-03-28,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38199.77654900773
17619,11,2132,2017-03-31,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,38199.77654900773
18962,38,2132,2017-06-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
7597,52,2132,2017-06-18,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,38199.77654900773
3203,95,2132,2017-07-15,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38199.77654900773
9004,38,2132,2017-11-11,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
5201,13,2132,2017-11-29,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,38199.77654900773
15766,81,2132,2017-12-12,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,38199.77654900773
4506,38,2133,2017-01-05,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38199.77654900773
